comment_id,author,text,published_at,likes,is_reply
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAU2mUV48c4j,@ZupputàMädr3,"Recuerden duque era dj cantante y jugador de futbol, la unica verdad esque llegan al poder para volver a la misma corrucion, buen capitulo muy divertido",hace 2 semanas,0,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAU3683emFJk,@seammo7,“Zurdos y paracos” que estupidez siempre comparar a la Derecha con el paramilitarismo.,hace 13 días,0,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAU36kYQIbwX,@fernandogonzalez-pq2ne,En Colombia es así la derecha es una mafio narcoparamilitar es la realidad de Colombia,hace 13 días,2,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAU36gJHJ9i6,@fernandogonzalez-pq2ne,"​ @seammo7 abelardo es el candidato de las mafias narcoparamilitares de Colombia, tiene toda la maquinaria mafiosa de la derecha narcoparamilitar detrás de el, es un tipo siniestro, no pasarán!!! SE VIVE SE SIENTE CEPEDA PRESIDENTE!!! 💪",hace 13 días,1,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAU37JjqakSk,@victorleonardojimenezmelli6853,Calidosos!!! El literal entienden la f**. Vibra de la política aprender a escuchar para q sean escuchados.,hace 13 días,0,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAU3EszptzVG,@beatsbites5818,"Que va malnacidos, hicieron campaña por un delincuente, ojalá les pase lo peor.",hace 13 días,0,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAU3FMVCFMCb,@detomix3445,Que hp capitulazo,hace 13 días,0,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAU3Pdnwh7Aq,@michaelcardonahernandez6776,A guerrillos y paracos.,hace 13 días,0,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAU3WOEeDkLj,@pepoperez2508,Iba a votar por Oviedo hasta que escuché la declaración que hizo : los que votaron por petro están enfermos o son brutos ... No me imaginé que pensara de esa manera .. que decepción,hace 13 días,0,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAU3Y-le0ioD,@F.CUERVO,​ @pepoperez2508   ¿Que no es lo mismo que pensamos de los que votan por Uribe?,hace 13 días,2,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAU3XKVBm-my,@diegobohorquez8762,"Me pareció un bonito capitulo holistico, aplaudo lo que han logrado hacer.",hace 13 días,0,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAU3ZFznuha5,@MrLuistrike,Será que solo son habladores de mierda y de paso buenos humoristas ? 😂😂,hace 13 días,0,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAU3aWMUJFCH,@alexanderaguilera5014,lo correcto seria decir hacen reír a GUERILLEROS Y PARACAOS,hace 13 días,0,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAU3cJ0Ca4r-,@feliperodriguez-nr3ej,No me gusta que Camilo Sanchez nos tiene obligados a votar por Cepeda.... dejanos escuchar 57:38 a todos los candidatos.,hace 13 días,0,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAU3tbSoHlyd,@santiagociro2513,"Quizás sería guerrillos y paracos.....el inicio del capitulo supone  orientar a la audiencia a participar....pero recordemos los apoyos de ustedes anteriormente y creo q no han salido bien...soy seguidor pero ese participación pasiva no creo q contribuya mucho ...todos entendemos de q lado están ustedes pero el suponer q son neutros y intentar ser neutros se entiende como un doble insulto a la inteligencia de la gente. Si invitaron a apoyar a petro y esta bien .... si no ha salido bien, cual es la postura frente a esos malos réditos de su  intromisión política?",hace 13 días,0,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAU5XOkqNW8M,@CDMusic21,"Los de derecha son paracos pero los zurdos no son guerrillos? 

Que lavado de cerebro tan hp les hicieron en pandemia.",hace 12 días,0,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAU5XkEo92r7,@CDMusic21,Los que votarán por Cepeda tienen el mismo retraso mental de los venezolanos hace 25 años.,hace 12 días,0,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAU5rFdegQnC,@MariaSalazar-r7i2l,Pero si ya colombia ha votado por maricas y van a votar por el peor es nada.  Venga que siga asi colombia entre mas peor mas terrible ajajajaja y hoy en dia las votaciones ya no se hacen como antes que te daban un mercado o 50 mil pesos por tu votacion ahora es dar puros likes y subscribciones.  Colombia es la ignoracia al pais mas paracos en presidencia y mas prostitucion en la sociedad femenina,hace 12 días,0,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAU668OeOWH8,@AlexBenavides-i9j,Imaginese donde le hubieran hecho un atentado a ese man en plena grabacion se les forma la hp 😮😅,hace 12 días,0,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAU6XFevU9LP,@tatadias1458,"😂😂😂 que chistazo y con Jaime garzón jjajajaj hdp Y OARA CUANDO A IVAN CEPEDA , HUELE PEOS",hace 12 días,0,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAU72ToxeYA-,@holahello4369,Sigan HUEVONIANDO .. Este marica programa programa debemos acabarlo... Puras maricadas y no ayudan,hace 12 días,0,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAU81rcgbyxM,@olgalup,"Esos candidatos hacen lo que sea por votos hadta lavan mierda, pero cuando llegan al poder se cobran de todo lo que hicieron por los votos 🤨",hace 12 días,0,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAU8FCKpX8S1,@CrisLogan_Tattoo,"La verdad muy buen capituló, hicieron una nueva forma de hablar de política y la alusión a Jaime Garzón también y la plaza de Bolivar, muy buen programa makia",hace 11 días,0,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAU8RhyFfOmW,@JorgeCubaque,"Pero la puerta si sirve, ya nos dimos cuenta !",hace 11 días,0,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAU8S7bI_nXt,@JorgeCubaque,"Bueno, reto ahora es que monten al carro a Cepeda, de la espriella, a claudia y a paloma... haganlo Re real jajaja",hace 11 días,0,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAU8YBP03igZ,@eldojodehitokiri,Felicitaciones gran capítulo,hace 11 días,0,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAU8_ZsZYHQE,@dersadorada,​ @eldojodehitokiri y Gran capítulo para hacerle publicidad y dar votos a esa loca uribista.,hace 11 días,0,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAU90pBH2VHK,@dubanjhairvargashernandez-o4p,A Santiago Botero ese Man se mide a todo,hace 11 días,0,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAU9SZReU7t8,@juandiegocastillo-w8q,Guerrilleros *,hace 11 días,0,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAU9p_UP3w6u,@sebastianiutu1052,que pirobo tan mostro la buena culo ojala no lo maten p porq despues con quien me rio,hace 11 días,0,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAU9uxZ_6CMp,@YeGe_07,"ENTONCES TENDRIA QUE ESCRIBÍR GUERRILLEROS Y PARACOS O ZURDOS Y DE DERECHA ! NO SEAN MKS DE TILDAR SIEMPRE MAL A LA DERECHA,  Y SI SOY DE DERECHA Y NI ME AFECTAN LOS CHISTES ASI, CADA QN EN SU MIERDA ENTONCES O ZURDOS Y DERECHA O GUERRILLEROS Y PARACOS 
NO COMO DIJO QUE XURDOS Y PARACOS BOBO",hace 11 días,0,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAUApG9SpPna,@dianarico9466,No lo veré. Gas!,hace 10 días,0,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAUAxpm7QB9v,@victorandressanchezc6019,Estos manes son los mejores cogieron a un gomelo de los q an sido rico toda su vida lo bajaron de su camioneta lujosa para subirlo a un carro q se escapa a diario de los patios y lo mejor lo pusieron a limpiar mierda cuando en su vida nunca lo abra echo no se por q dice q se vendieron si solo cumplieron el sueño de muchos colombianos ver los trabajar y de paso hicieron reír en el proceso,hace 10 días,0,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAUBI1PHGunx,@danielfigueroa1880,Increíble que Oviedo se ofenda por lo que no le dijeron y no se ofenda por los chistes machistas y homofóbicos que le hacen en este video. Amigos la homofobia está mal así sea de sus amigos de izquierda.,hace 10 días,0,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAUBTFH3laqh,@oscarjaviergarcia3707,"ZURDOS ""guerrilleros"" y Paracos",hace 10 días,0,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAUBjYdHA2Pe,@julianrolon7315,SUBAN A CEPEDAAAAAAAAAAAAAAAAAAAA,hace 10 días,0,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAUCWTzFi_92,@yaniortorres3275,Quisiste decir: Guerrilos y paracos,hace 10 días,0,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAUDn1hc1gSu,@alejomon85,"Ojala les hayan pagado bueno porque asi como van, de culo pal estanco, ojala fucks news no se venda 🤢🤢🤢",hace 9 días,0,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAUFeaTbOWfX,@nicolaspuentes2159,Hacen reír a paracos guerrilleros eso es lo bueno 😊,hace 9 días,0,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAUGAMnoBWwC,@ElkinRubiano-m6w,"Bobos hptas! No tienen ni ideas de lo que acaban de hacer, son más estúpidos que sus chistes",hace 8 días,0,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAUGKhVUc_WJ,@alesstef918,Imbéciles lo q uds hicieron no tienen perdón,hace 8 días,0,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAUGMsyI2H5R,@nixon512,con razon perdio votos abelardo jajajajajajajaaj en el show lo nombraron como alberto y nadie lo encontro jajajajajajaajjajaja,hace 8 días,0,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAUGw-Jg_WuB,@brandonricodcp4321,Borren esta monda,hace 8 días,0,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAUGyIQQMt73,@javiercoralalbornoz3669,Vendidos,hace 8 días,0,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAUH0yW8lbWh,@gabov7235,Que gon0rr34 dándole pantalla a la derecha.l.,hace 8 días,0,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAUHO4zHlG0v,@Arias1565,Lo editaron con la mano izquierda pero bueno afortunadamente Oviedo es un hombre sensato y esta haciendo bien su tarea. 😂😅,hace 8 días (editado),0,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAUIXdPwqwT3,@kevinalvarado2,Pues si tenía partido al final del día 😅😂,hace 7 días,0,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAUIyPT7zSwo,@Orangitox,Hacen Reir a Guerrilleros y Paracos! las cosas como son..! y Gracias por la campaña a Oviedo.. =),hace 7 días,0,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAUJCWzhL7lT,@camilamarin1415,Sigan haciéndose los maricas que así se quedan.,hace 7 días,0,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAUJONmXJUea,@JuanGonzalez-ct7sl,Guerrilleros y paracos*,hace 7 días,0,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAUJnX6qSNMX,@DanielaMartinez-de2er,Resentido,hace 7 días,0,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAUJuy9_jIj4,@JuanGonzalez-ct7sl,​ @DanielaMartinez-de2er 😂😂😂,hace 7 días,0,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAUJtMvs1cv3,@jhonatandavidmelobeltran2549,Coman mierda hijueputas severa inflada que le pegaron a ese malparido,hace 7 días,0,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAUKu0SktW6k,@milenaguevara5335,"Jaime Garzón les estaría diciendo "" ¡A verr huevones! Si come como pato, si caga como pato, si duerme como pato, pues es un ¡hijueputa pato!"" no se dejen meter cuento Oviedo es de derecha solo que encontró el discurso para entrar, pero es solo eso discurso..",hace 7 días (editado),0,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAULW3C4wQtU,@Justmeandenri,"Se vendieron muchas locas, se vendieron por el sople, vendieron a su publico!",hace 6 días,0,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAUM5mPhY9mb,@88101762801,"@sancochotrifasico  
El capítulo  estuvo muy bueno. Por amor a Jesús, que ojalá se le mida Viky Dávila a una entrevista con ustedes, hagan encuesta  y se lo juro que todo el público quiere verla en un capítulo.",hace 6 días,0,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAUNyCVkfWC3,@HenPhreak,Por qué no guerrillos y paracos?,hace 5 días,0,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAUOHDiSIbyT,@libardoportilla8628,pongase bien la bandera la tiene al reves respete su pais,hace 5 días,0,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAUOKW2vCVtZ,@alexanderflorez36,Los volverá a ver su madre,hace 5 días,0,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAUOkcf9utRS,@BastianJung-hl4nh,"Último capitulo que veo de este canal, que decepción. Sólo tienen mierd4 en esa cabeza para hacerle campaña a la derecha. Que asco. Poniendolo disque de alcalde. Otro delfin de derecha financiado por los banqueros y la derecha.  Tras del hecho tienen el descaro de poner a Jaime Garzon, mencionando a los jovenes. Pero a los jóvenes educados e informados no a los pendejos que votan por candidatos de derecha que asco",hace 5 días,0,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAUQ-_dbAaAy,@luzmd4670,"QUE CABALLO DE TROYA NOS METIERON CON OVIEDO, BUENA TRAFUGAS..... VENDIERON SU DIGNIDAD SU Vida NO VALE NADA.....",hace 5 días,0,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAUQAQE6c-PE,@camilopinto3903,Hptas son lo mas prestado que existe,hace 4 días,0,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAUSjiK4F-k-,@andresrios7747,"Oviedo les metió el dedo en el anuel.....los dejo enamorados, sobretodo a Culo y Claudia 😅😅😅",hace 3 días,0,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAUUhGJcFmjk,@LuisAlexanderBeltran,Quiso decir que hacen reír a gerrillos y paracos,hace 3 días,0,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAUWjMNYy7RP,@Marifer33,Que buena tajada debieron pagarles un día antes a elecciones y el bobito del Camilo lo subió en todas las cuentas y varias partes 😂😂,hace 2 días,0,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAUY8C3vwLpH,@paulacardenas4007,cuando vienes a zipaquiera 😊,hace 1 día,0,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAUYOHVa-8IE,@alejandrapalacio7794,"Que chimba que hagan una con cepeda, que pereza derecha y centro, la misma maricada.",hace 1 día,0,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAUaq360EtSH,@diegofernandog.3049,Cuánto les pagaron? Cuanta ignorancia involucrar la memoria de Jaime Garzón. Teniendo la visibilidad que tienen y salen con esta mierda. Que tristeza,hace 10 horas (editado),0,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAU2jw_9fuNK,@FelipeGiraldoZ,"​Yo sí quisiera preguntar: ¿qué les hizo borrar? Porque, para ser político, lo que se muestra es una persona que tiene una buena educación; se da la oportunidad de observar y escuchar a sus diferentes desde el diálogo.
​Y una gran felicitación por el trabajo que hicieron, literalmente lo pusieron a «comer mierda» con los baños, jajajajaja. Espero que todos los candidatos se dispongan a participar en estos espacios menos formales donde se enfrenten a la sátira.
​¡Sigan haciendo su trabajo sin miedo al qué dirán!",hace 2 semanas (editado),11,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAU1YawIa6o4,@Jeissonmacetooficial,"Muy suave, y lo corrijo. El comentario correcto es: Hacen reír guerrilleros y paracos.",hace 2 semanas,6,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAU1gYvEeEAT,@andresvillegas2989,Les tuvo que pagar muy bn para venderse,hace 2 semanas,6,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAU6-AV-F4Zj,@LeandroPalencia,No saben el mal que están haciendo. Este man es uribista,hace 12 días,5,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAU6-ZbaOzqW,@Flickvids100,"​ @LeandroPalencia Y tanto...va a terminar de cargamaletas de Paloma Valencia y luego Samper Ospina dirá ""el menos barra brava de la manada"". Ya conocemos el guión.",hace 12 días,1,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAU30jSzBaqS,@fernandogonzalez-pq2ne,"CEPEDA VENCE EN PRIMERA A LAS MAFIAS NARCOPARAMILITARES DE LA DERECHA, SE VIVE SE SIENTE CEPEDA PRESIDENTE 💪",hace 13 días,4,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAU3Ha42JJkF,@MichaelRico-m6q,​ @fernandogonzalez-pq2ne Cepeda que ha hecho por el país ese guerrillero solo quiero la paz para los bandidos para que les perdonen los delitos,hace 13 días,0,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAU3TtedFMZ8,@johantrujillomelo4494,"Neeeeel! se vendieron, fuera los respetos que les tenía",hace 13 días,4,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAU1hieiuFXI,@CarlosPaezEscobar,Vota pacto dos veces el 08 de marzo ( cámara y senado ),hace 2 semanas,11,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAU1tOliUZ3k,@hectorvargas9730, @CarlosPaezEscobar  Eso ES.,hace 2 semanas,0,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAU1mVZWaxxA,@luisasantis-g6l,Me gustaba más cuando ayudaban a chicos del semáforo a estudiar. Invitar políticos en elecciones no era necesario.” 💔,hace 2 semanas,18,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAU264a6bqB8,@DanielGarcia-qf1vo, @luisasantis-g6l  esta es la primera re suave,hace 2 semanas,2,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAU2ty7pe95V,@danielfernandez2066, @luisasantis-g6l piroa tonta,hace 2 semanas,0,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAU1tJwdOH3A,@hectorvargas9730, @luisasantis-g6l  Es la época electoral. Son necesarios como plataforma para los políticos.,hace 2 semanas,1,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAU30hVvpcbS,@fernandogonzalez-pq2ne,Vamos a votar de forma masiva por el pacto histórico a la cámara y senado este 8 de marzo!!! 💪,hace 13 días,3,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAU3U2R7AdOb,@johantrujillomelo4494,qué coincidencia que hayan puesto este capítulo días antes de la gran consulta... vendidos,hace 13 días,3,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAU1NdhAJnBD,@DAVEDOPE90,"QUE VIVA PETRO Y EL PROGRESISMO, ARRIBA EL PACTO HISTORICO Y LA GENTE HONESTA, NUNCA MAS UN GOBIERNO DE DERECHA EN ESTE PAIS, VIVA COLOMBIA LIBRE DEL NARCO ESTADO",hace 2 semanas,28,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAU1UOlAAaVN,@lostopsdemalvo,@D @DAVEDOPE90 😂😂😂😂😂😂,hace 2 semanas,1,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAU1VNQM8lGF,@pablojp4062, @DAVEDOPE90  uy no tampoco parcero,hace 2 semanas,1,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAU1YCrmuMr0,@juriju4480,​ @DAVEDOPE90 los alucines cuándo:,hace 2 semanas,0,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAU1oeHkoPeX,@diegodaza1509,"Buen capítulo. Buen candidato, un Colombiano q si nos representa , que SE PIDE LA VENTANA para gobernar pero nos lleva a todos en su carro q como Estos cracks van mejorando poco a poco , un man con ideas y capacidad de Gestión !",hace 2 semanas,2,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAU1jTzSPZR3,@GiovanniRodriguezMusic,"Falsos e hipócritas. Porque una cosa son los chistes y otra muy distinta es no tener conciencia del papel que tienen como influenciadores de una comunidad que los sigue. Ustedes mismos construyeron esa audiencia apoyando causas del progresismo; se hicieron populares cuando apoyaron el paro y la candidatura de Gustavo Petro.
Siempre salen con el cuento de que todo es por el chiste. Incluso subieron capítulos dignificando ese eslogan: “todo por el chiste”. Pero eso es falso.
Ahora su verdadero eslogan es todo por la plata.
Y además qué coincidencia tan conveniente: los capítulos siempre salen los domingos y ahora lo sacan un viernes, días antes de las elecciones.
Culotauro le puso el culo a Daniel Oviedo para lavarle la cara.",hace 2 semanas,13,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAU1tE5YL21z,@hectorvargas9730," @GiovanniRodriguezMusic  Está bien. Que se suban TODOS. No hay falsedad, cero hipocrecía.",hace 2 semanas,1,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAU1WE3ql4jR,@omaroswaldogomezosorio1302,"Muy tibios,solo invitan gente de derecha,naaa ,para cuando cepeda?",hace 2 semanas,11,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAU2nIzAVrRX,@DarioQuintero-s6i,​​ @omaroswaldogomezosorio1302 no es necesario invitar a Cepeda porque la va a cagar y además los zurdos van a votar por él solo por dárselas de irreverentes.Hay que dividir los votos de la derecha,hace 2 semanas (editado),0,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAU3CXPASF_u,@MetaltechnologyOnline,​ @omaroswaldogomezosorio1302 para escuchar como cepeda defiende guerrilleros bobo hp,hace 13 días,0,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAU1WhK3vRWL,@F.CUERVO,"​ @omaroswaldogomezosorio1302  Que fue el único que acepto, pero ustedes al menos prestan atención, ellos claramente dijeron que traerían a cualquiera, incluso a su dios Cepeda.",hace 2 semanas,9,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAU21bcgHTIB,@olivercaceres2974,Súper buen video ! Mis respetos por haberlo hecho sin asco! Genéricos jajajajaja,hace 2 semanas,1,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAU3I9kyFtBd,@MichaelRico-m6q,Que mal que promuevan el comunismo no ven el espejo le toca a uno de la derecha como Trump cambiarle el rumbo a Venezuela porque la izquierda es solo corrupción y miseria que le ven de bueno a Cepeda un guerrillero que solo habla de paz pero para perdonarles los delitos a los bandidos o a las víctimas que les han dado ? Nada ni ayudas ni nada se burlan de ellos FUERA IZQUIERDA de COLOMBIA todos los países de Latinoamérica se dieron cuenta que la izquierda no sirve,hace 13 días (editado),1,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAU1xcFw3myp,@SebSalcedoVideos,"Zurdos no, guerrilleros. Más de 18,000 es el nuevo numero",hace 2 semanas,0,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAU2H-apyakL,@johanarias7812,Uy solo petro en esta mondà,hace 2 semanas,0,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAU2In4NTfrD,@xaspermaster23,Excelente capítulo por la intención que se quiere dar,hace 2 semanas,0,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAU1mLDT8HXk,@sebastianmartinezrivera7316,"Paila, que decepción que faltando dos días para las elecciones inviten a Oviedo para lavarle la cara. Les pasó lo que a muchos arribistas de este país, se ganan un peso y se les olvida de donde vienen... Lo que parecía un eslogan justo ""todo por el chiste"" lo están llevando a todo por la plata. Decepción total, yo era un seguidor de ustedes pero ahora lo empiezo a dudar.",hace 2 semanas,7,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAU4PjWy8_D9,@F.CUERVO,"​ @sebastianmartinezrivera7316  Sin llorar, casi se muere, reclamele a los políticos por los que votas payaso.",hace 13 días,0,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAU2ECsR8whL,@rubenordonez6309,"Severo capitulo muchachos, bacano el caracter politico que le estan agregando al programa, inviten a tantos políticos como puedan, y haganles saber que colombia está con el pacto historico. 👍👍👍",hace 2 semanas,2,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAU3LcFeKFKn,@QWERTYUIOPASDFGHJKLÑZXCVBN777, @rubenordonez6309 jajjjjjajjjjja,hace 13 días,1,False
UgyFfYrJHHwlHK8r8-N4AaABAg.AU1LQk3uJ7gAUOkkMKLmqj,@BastianJung-hl4nh,"​ @rubenordonez6309 que habla estúpido , si le estan haciendo campaña a la derecha",hace 5 días,0,False
Ugwc7oDmUmnPgy6XrsN4AaABAg,@maicolavila1712,Jajaja que buen capitulo ese candidato se buena gente viva Colombia y por la ventana 🎉,hace 19 horas,0,False
